example_id,view_id,label,domain,source_name,source_group,action_id,frames_dir,frame_count,fps,center_frame,auxiliary_label,fold
nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00012900_negative_sample,primary,0,native,nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,native::nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,,dataset/not_handball/nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00012900_negative_sample/frames,41,60.0,12900,,1
nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00013500_negative_sample,primary,0,native,nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,native::nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,,dataset/not_handball/nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00013500_negative_sample/frames,41,60.0,13500,,1
nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00014700_negative_sample,primary,0,native,nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,native::nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,,dataset/not_handball/nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00014700_negative_sample/frames,41,60.0,14700,,1
nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00015600_negative_sample,primary,0,native,nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,native::nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,,dataset/not_handball/nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00015600_negative_sample/frames,41,60.0,15600,,1
nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00018900_negative_sample,primary,0,native,nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,native::nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,,dataset/not_handball/nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00018900_negative_sample/frames,41,60.0,18900,,1
nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00019200_negative_sample,primary,0,native,nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,native::nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,,dataset/not_handball/nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00019200_negative_sample/frames,41,60.0,19200,,1
nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00019500_negative_sample,primary,0,native,nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,native::nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,,dataset/not_handball/nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00019500_negative_sample/frames,41,60.0,19500,,1
nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00019800_negative_sample,primary,0,native,nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,native::nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,,dataset/not_handball/nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00019800_negative_sample/frames,41,60.0,19800,,1
nhb_27_ FULL MATCH： Japan v Spain ｜ 2022 FIFA World Cup_25b156cfc1_70907c7ef2b0_f00018300_negative_sample,primary,0,native,nhb_27_ FULL MATCH： Japan v Spain ｜ 2022 FIFA World Cup_25b156cfc1.mp4,native::nhb_27_ FULL MATCH： Japan v Spain ｜ 2022 FIFA World Cup_25b156cfc1.mp4,,dataset/not_handball/nhb_27_ FULL MATCH： Japan v Spain ｜ 2022 FIFA World Cup_25b156cfc1_70907c7ef2b0_f00018300_negative_sample/frames,41,30.0,18300,,3
nhb_27_ FULL MATCH： Japan v Spain ｜ 2022 FIFA World Cup_25b156cfc1_70907c7ef2b0_f00018450_negative_sample,primary,0,native,nhb_27_ FULL MATCH： Japan v Spain ｜ 2022 FIFA World Cup_25b156cfc1.mp4,native::nhb_27_ FULL MATCH： Japan v Spain ｜ 2022 FIFA World Cup_25b156cfc1.mp4,,dataset/not_handball/nhb_27_ FULL MATCH： Japan v Spain ｜ 2022 FIFA World Cup_25b156cfc1_70907c7ef2b0_f00018450_negative_sample/frames,41,30.0,18450,,3
nhb_27_ FULL MATCH： Japan v Spain ｜ 2022 FIFA World Cup_25b156cfc1_70907c7ef2b0_f00018600_negative_sample,primary,0,native,nhb_27_ FULL MATCH： Japan v Spain ｜ 2022 FIFA World Cup_25b156cfc1.mp4,native::nhb_27_ FULL MATCH： Japan v Spain ｜ 2022 FIFA World Cup_25b156cfc1.mp4,,dataset/not_handball/nhb_27_ FULL MATCH： Japan v Spain ｜ 2022 FIFA World Cup_25b156cfc1_70907c7ef2b0_f00018600_negative_sample/frames,41,30.0,18600,,3
nhb_27_ FULL MATCH： Japan v Spain ｜ 2022 FIFA World Cup_25b156cfc1_70907c7ef2b0_f00090300_negative_sample,primary,0,native,nhb_27_ FULL MATCH： Japan v Spain ｜ 2022 FIFA World Cup_25b156cfc1.mp4,native::nhb_27_ FULL MATCH： Japan v Spain ｜ 2022 FIFA World Cup_25b156cfc1.mp4,,dataset/not_handball/nhb_27_ FULL MATCH： Japan v Spain ｜ 2022 FIFA World Cup_25b156cfc1_70907c7ef2b0_f00090300_negative_sample/frames,41,30.0,90300,,3
nhb_27_ FULL MATCH： Japan v Spain ｜ 2022 FIFA World Cup_25b156cfc1_70907c7ef2b0_f00090450_negative_sample,primary,0,native,nhb_27_ FULL MATCH： Japan v Spain ｜ 2022 FIFA World Cup_25b156cfc1.mp4,native::nhb_27_ FULL MATCH： Japan v Spain ｜ 2022 FIFA World Cup_25b156cfc1.mp4,,dataset/not_handball/nhb_27_ FULL MATCH： Japan v Spain ｜ 2022 FIFA World Cup_25b156cfc1_70907c7ef2b0_f00090450_negative_sample/frames,41,30.0,90450,,3
nhb_27_ FULL MATCH： Japan v Spain ｜ 2022 FIFA World Cup_25b156cfc1_70907c7ef2b0_f00090600_negative_sample,primary,0,native,nhb_27_ FULL MATCH： Japan v Spain ｜ 2022 FIFA World Cup_25b156cfc1.mp4,native::nhb_27_ FULL MATCH： Japan v Spain ｜ 2022 FIFA World Cup_25b156cfc1.mp4,,dataset/not_handball/nhb_27_ FULL MATCH： Japan v Spain ｜ 2022 FIFA World Cup_25b156cfc1_70907c7ef2b0_f00090600_negative_sample/frames,41,30.0,90600,,3
nhb_27_ FULL MATCH： Japan v Spain ｜ 2022 FIFA World Cup_25b156cfc1_70907c7ef2b0_f00090750_negative_sample,primary,0,native,nhb_27_ FULL MATCH： Japan v Spain ｜ 2022 FIFA World Cup_25b156cfc1.mp4,native::nhb_27_ FULL MATCH： Japan v Spain ｜ 2022 FIFA World Cup_25b156cfc1.mp4,,dataset/not_handball/nhb_27_ FULL MATCH： Japan v Spain ｜ 2022 FIFA World Cup_25b156cfc1_70907c7ef2b0_f00090750_negative_sample/frames,41,30.0,90750,,3
nhb_27_ FULL MATCH： Japan v Spain ｜ 2022 FIFA World Cup_25b156cfc1_70907c7ef2b0_f00150000_negative_sample,primary,0,native,nhb_27_ FULL MATCH： Japan v Spain ｜ 2022 FIFA World Cup_25b156cfc1.mp4,native::nhb_27_ FULL MATCH： Japan v Spain ｜ 2022 FIFA World Cup_25b156cfc1.mp4,,dataset/not_handball/nhb_27_ FULL MATCH： Japan v Spain ｜ 2022 FIFA World Cup_25b156cfc1_70907c7ef2b0_f00150000_negative_sample/frames,41,30.0,150000,,3
nhb_28_ FULL MATCH： Germany v Korea Republic ｜ 2018 FIFA World Cup_28935528d9_d755db229c9f_f00007800_negative_sample,primary,0,native,nhb_28_ FULL MATCH： Germany v Korea Republic ｜ 2018 FIFA World Cup_28935528d9.mp4,native::nhb_28_ FULL MATCH： Germany v Korea Republic ｜ 2018 FIFA World Cup_28935528d9.mp4,,dataset/not_handball/nhb_28_ FULL MATCH： Germany v Korea Republic ｜ 2018 FIFA World Cup_28935528d9_d755db229c9f_f00007800_negative_sample/frames,41,30.0,7800,,2
nhb_28_ FULL MATCH： Germany v Korea Republic ｜ 2018 FIFA World Cup_28935528d9_d755db229c9f_f00007950_negative_sample,primary,0,native,nhb_28_ FULL MATCH： Germany v Korea Republic ｜ 2018 FIFA World Cup_28935528d9.mp4,native::nhb_28_ FULL MATCH： Germany v Korea Republic ｜ 2018 FIFA World Cup_28935528d9.mp4,,dataset/not_handball/nhb_28_ FULL MATCH： Germany v Korea Republic ｜ 2018 FIFA World Cup_28935528d9_d755db229c9f_f00007950_negative_sample/frames,41,30.0,7950,,2
nhb_28_ FULL MATCH： Germany v Korea Republic ｜ 2018 FIFA World Cup_28935528d9_d755db229c9f_f00015000_negative_sample,primary,0,native,nhb_28_ FULL MATCH： Germany v Korea Republic ｜ 2018 FIFA World Cup_28935528d9.mp4,native::nhb_28_ FULL MATCH： Germany v Korea Republic ｜ 2018 FIFA World Cup_28935528d9.mp4,,dataset/not_handball/nhb_28_ FULL MATCH： Germany v Korea Republic ｜ 2018 FIFA World Cup_28935528d9_d755db229c9f_f00015000_negative_sample/frames,41,30.0,15000,,2
nhb_28_ FULL MATCH： Germany v Korea Republic ｜ 2018 FIFA World Cup_28935528d9_d755db229c9f_f00024450_negative_sample,primary,0,native,nhb_28_ FULL MATCH： Germany v Korea Republic ｜ 2018 FIFA World Cup_28935528d9.mp4,native::nhb_28_ FULL MATCH： Germany v Korea Republic ｜ 2018 FIFA World Cup_28935528d9.mp4,,dataset/not_handball/nhb_28_ FULL MATCH： Germany v Korea Republic ｜ 2018 FIFA World Cup_28935528d9_d755db229c9f_f00024450_negative_sample/frames,41,30.0,24450,,2
nhb_28_ FULL MATCH： Germany v Korea Republic ｜ 2018 FIFA World Cup_28935528d9_d755db229c9f_f00105000_negative_sample,primary,0,native,nhb_28_ FULL MATCH： Germany v Korea Republic ｜ 2018 FIFA World Cup_28935528d9.mp4,native::nhb_28_ FULL MATCH： Germany v Korea Republic ｜ 2018 FIFA World Cup_28935528d9.mp4,,dataset/not_handball/nhb_28_ FULL MATCH： Germany v Korea Republic ｜ 2018 FIFA World Cup_28935528d9_d755db229c9f_f00105000_negative_sample/frames,41,30.0,105000,,2
nhb_28_ FULL MATCH： Germany v Korea Republic ｜ 2018 FIFA World Cup_28935528d9_d755db229c9f_f00105150_negative_sample,primary,0,native,nhb_28_ FULL MATCH： Germany v Korea Republic ｜ 2018 FIFA World Cup_28935528d9.mp4,native::nhb_28_ FULL MATCH： Germany v Korea Republic ｜ 2018 FIFA World Cup_28935528d9.mp4,,dataset/not_handball/nhb_28_ FULL MATCH： Germany v Korea Republic ｜ 2018 FIFA World Cup_28935528d9_d755db229c9f_f00105150_negative_sample/frames,41,30.0,105150,,2
nhb_28_ FULL MATCH： Germany v Korea Republic ｜ 2018 FIFA World Cup_28935528d9_d755db229c9f_f00105300_negative_sample,primary,0,native,nhb_28_ FULL MATCH： Germany v Korea Republic ｜ 2018 FIFA World Cup_28935528d9.mp4,native::nhb_28_ FULL MATCH： Germany v Korea Republic ｜ 2018 FIFA World Cup_28935528d9.mp4,,dataset/not_handball/nhb_28_ FULL MATCH： Germany v Korea Republic ｜ 2018 FIFA World Cup_28935528d9_d755db229c9f_f00105300_negative_sample/frames,41,30.0,105300,,2
nhb_28_ FULL MATCH： Germany v Korea Republic ｜ 2018 FIFA World Cup_28935528d9_d755db229c9f_f00105450_negative_sample,primary,0,native,nhb_28_ FULL MATCH： Germany v Korea Republic ｜ 2018 FIFA World Cup_28935528d9.mp4,native::nhb_28_ FULL MATCH： Germany v Korea Republic ｜ 2018 FIFA World Cup_28935528d9.mp4,,dataset/not_handball/nhb_28_ FULL MATCH： Germany v Korea Republic ｜ 2018 FIFA World Cup_28935528d9_d755db229c9f_f00105450_negative_sample/frames,41,30.0,105450,,2
nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49_601c8adc948b_f00015150_negative_sample,primary,0,native,nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49.mp4,native::nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49.mp4,,dataset/not_handball/nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49_601c8adc948b_f00015150_negative_sample/frames,41,30.0,15150,,3
nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49_601c8adc948b_f00015300_negative_sample,primary,0,native,nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49.mp4,native::nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49.mp4,,dataset/not_handball/nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49_601c8adc948b_f00015300_negative_sample/frames,41,30.0,15300,,3
nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49_601c8adc948b_f00015450_negative_sample,primary,0,native,nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49.mp4,native::nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49.mp4,,dataset/not_handball/nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49_601c8adc948b_f00015450_negative_sample/frames,41,30.0,15450,,3
nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49_601c8adc948b_f00015600_negative_sample,primary,0,native,nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49.mp4,native::nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49.mp4,,dataset/not_handball/nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49_601c8adc948b_f00015600_negative_sample/frames,41,30.0,15600,,3
nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49_601c8adc948b_f00015750_negative_sample,primary,0,native,nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49.mp4,native::nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49.mp4,,dataset/not_handball/nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49_601c8adc948b_f00015750_negative_sample/frames,41,30.0,15750,,3
nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49_601c8adc948b_f00015900_negative_sample,primary,0,native,nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49.mp4,native::nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49.mp4,,dataset/not_handball/nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49_601c8adc948b_f00015900_negative_sample/frames,41,30.0,15900,,3
nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49_601c8adc948b_f00090150_negative_sample,primary,0,native,nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49.mp4,native::nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49.mp4,,dataset/not_handball/nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49_601c8adc948b_f00090150_negative_sample/frames,41,30.0,90150,,3
nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49_601c8adc948b_f00090300_negative_sample,primary,0,native,nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49.mp4,native::nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49.mp4,,dataset/not_handball/nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49_601c8adc948b_f00090300_negative_sample/frames,41,30.0,90300,,3
nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49_601c8adc948b_f00090450_negative_sample,primary,0,native,nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49.mp4,native::nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49.mp4,,dataset/not_handball/nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49_601c8adc948b_f00090450_negative_sample/frames,41,30.0,90450,,3
nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49_601c8adc948b_f00090600_negative_sample,primary,0,native,nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49.mp4,native::nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49.mp4,,dataset/not_handball/nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49_601c8adc948b_f00090600_negative_sample/frames,41,30.0,90600,,3
nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49_601c8adc948b_f00120000_negative_sample,primary,0,native,nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49.mp4,native::nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49.mp4,,dataset/not_handball/nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49_601c8adc948b_f00120000_negative_sample/frames,41,30.0,120000,,3
nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49_601c8adc948b_f00120600_negative_sample,primary,0,native,nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49.mp4,native::nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49.mp4,,dataset/not_handball/nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49_601c8adc948b_f00120600_negative_sample/frames,41,30.0,120600,,3
nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49_601c8adc948b_f00120750_negative_sample,primary,0,native,nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49.mp4,native::nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49.mp4,,dataset/not_handball/nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49_601c8adc948b_f00120750_negative_sample/frames,41,30.0,120750,,3
nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49_601c8adc948b_f00120900_negative_sample,primary,0,native,nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49.mp4,native::nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49.mp4,,dataset/not_handball/nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49_601c8adc948b_f00120900_negative_sample/frames,41,30.0,120900,,3
nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49_601c8adc948b_f00150000_negative_sample,primary,0,native,nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49.mp4,native::nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49.mp4,,dataset/not_handball/nhb_29_ FULL MATCH： England v Portugal ｜ 2006 FIFA World Cup_58c42cbb49_601c8adc948b_f00150000_negative_sample/frames,41,30.0,150000,,3
nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d_668e1bdeea5d_f00009000_negative_sample,primary,0,native,nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d.mp4,native::nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d.mp4,,dataset/not_handball/nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d_668e1bdeea5d_f00009000_negative_sample/frames,41,30.000001600990565,9000,,2
nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d_668e1bdeea5d_f00009300_negative_sample,primary,0,native,nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d.mp4,native::nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d.mp4,,dataset/not_handball/nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d_668e1bdeea5d_f00009300_negative_sample/frames,41,30.000001600990565,9300,,2
nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d_668e1bdeea5d_f00045000_negative_sample,primary,0,native,nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d.mp4,native::nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d.mp4,,dataset/not_handball/nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d_668e1bdeea5d_f00045000_negative_sample/frames,41,30.000001600990565,45000,,2
nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d_668e1bdeea5d_f00045150_negative_sample,primary,0,native,nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d.mp4,native::nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d.mp4,,dataset/not_handball/nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d_668e1bdeea5d_f00045150_negative_sample/frames,41,30.000001600990565,45150,,2
nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d_668e1bdeea5d_f00045300_negative_sample,primary,0,native,nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d.mp4,native::nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d.mp4,,dataset/not_handball/nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d_668e1bdeea5d_f00045300_negative_sample/frames,41,30.000001600990565,45300,,2
nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d_668e1bdeea5d_f00045450_negative_sample,primary,0,native,nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d.mp4,native::nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d.mp4,,dataset/not_handball/nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d_668e1bdeea5d_f00045450_negative_sample/frames,41,30.000001600990565,45450,,2
nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d_668e1bdeea5d_f00045750_negative_sample,primary,0,native,nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d.mp4,native::nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d.mp4,,dataset/not_handball/nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d_668e1bdeea5d_f00045750_negative_sample/frames,41,30.000001600990565,45750,,2
nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d_668e1bdeea5d_f00090000_negative_sample,primary,0,native,nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d.mp4,native::nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d.mp4,,dataset/not_handball/nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d_668e1bdeea5d_f00090000_negative_sample/frames,41,30.000001600990565,90000,,2
nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d_668e1bdeea5d_f00090300_negative_sample,primary,0,native,nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d.mp4,native::nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d.mp4,,dataset/not_handball/nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d_668e1bdeea5d_f00090300_negative_sample/frames,41,30.000001600990565,90300,,2
nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d_668e1bdeea5d_f00090600_negative_sample,primary,0,native,nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d.mp4,native::nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d.mp4,,dataset/not_handball/nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d_668e1bdeea5d_f00090600_negative_sample/frames,41,30.000001600990565,90600,,2
nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d_668e1bdeea5d_f00126000_negative_sample,primary,0,native,nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d.mp4,native::nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d.mp4,,dataset/not_handball/nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d_668e1bdeea5d_f00126000_negative_sample/frames,41,30.000001600990565,126000,,2
nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d_668e1bdeea5d_f00126150_negative_sample,primary,0,native,nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d.mp4,native::nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d.mp4,,dataset/not_handball/nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d_668e1bdeea5d_f00126150_negative_sample/frames,41,30.000001600990565,126150,,2
nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d_668e1bdeea5d_f00126300_negative_sample,primary,0,native,nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d.mp4,native::nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d.mp4,,dataset/not_handball/nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d_668e1bdeea5d_f00126300_negative_sample/frames,41,30.000001600990565,126300,,2
